courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration,skill
H18CfoinPZg,What's New in C# 11 | .NET Conf 2022,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/H18CfoinPZg?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""What&#39;s New in C# 11 | .NET Conf 2022""></iframe>",20271,400,212000,dotnet,What's New in C# 11 | .NET Conf 2022,2022-11-12,https://i.ytimg.com/vi/H18CfoinPZg/mqdefault.jpg,"Take it to 11 with Dustin and Mads as they share the latest goodies of C#. Once again, the next version of C# brings new convenience, elegance and expressiveness to a codebase near you!

https://www.dotnetconf.net
#DotNet #dotnetconf #dotnet7

🙋‍♀️🙋‍♂️ Get your questions answered on the Microsoft Q&A for .NET: https://aka.ms/dotnet-qa

🏫 Learn C#, F#, and .NET with free self-guided learning from Microsoft Learn: https://aka.ms/learndotnet",PT30M28S,C#
dY_AWdCzsCY,Blazor Tutorial C# - Part 1 | Blazor Basics in 30 Mins [Blazor Development] | Razor Pages,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dY_AWdCzsCY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Blazor Tutorial C# - Part 1 | Blazor Basics in 30 Mins [Blazor Development] | Razor Pages""></iframe>",33182,722,5830,Coding Droplets,Blazor Tutorial C# - Part 1 | Blazor Basics in 30 Mins [Blazor Development] | Razor Pages,2021-11-15,https://i.ytimg.com/vi/dY_AWdCzsCY/mqdefault.jpg,"Blazor Tutorial C# - Part 1 is a tutorial video that covers Blazor Basics in 30 Mins duration which explains more about Razor pages. We'll be including more about Blazor Development (including the Advanced concepts) in our upcoming videos in this series.

Learn Blazor with Coding Droplets. Below is the Blazor Tutorial Playlist Link:
https://www.youtube.com/playlist?list=PLzewa6pjbr3IQEUfNiK2SROQC1NuKl6PV

#Blazor is a free and open-source web framework that enables developers to create web apps using C# and HTML. We are using #DotNet5 and #DotNet6 as target framework in this video tutorial series. - Asp.Net Core

Blazor lets you build interactive web UIs using C# instead of JavaScript. Blazor apps are composed of reusable web UI components implemented using C#, HTML, and CSS. Both client and server code is written in C#, allowing you to share code and libraries.

Blazor can run your client-side C# code directly in the browser, using Blazor WebAssembly. Because it's real .NET running on #WebAssembly, you can re-use code and libraries from server-side parts of your application.

Alternatively, Blazor can run your client logic on the server (Blazor Server). Client UI events are sent back to the server using SignalR - a real-time messaging framework. Once execution completes, the required UI changes are sent to the client and merged into the DOM.

Blazor is not like Silverlight, Microsoft’s previous attempt at hosting in-browser applications. Silverlight required a browser plugin in order to run on the client, which prevented it from running on iOS devices.

Blazor does not require any kind of plugin installed on the client in order to execute inside a browser. Blazor either runs server-side, in which case it executes on a server and the browser acts like a dumb terminal, or it runs in the browser itself by utilising WebAssembly.

Because WebAssembly is a web standard, it is supported on all major browsers, which means also client-side Blazor apps will run inside a browser on Windows/Linux/Mac/Android and iOS.

Topics Covered in this Video:
0:00 - Intro
2:57 - Demo Blazor Web Application
6:07 - Blazor Project Setup
7:44 - What is Razor?
8:41 - Routing in Blazor
12:53 - Declaring Variables and Methods in Blazor
22:23 - Explicit Event Declaration in Blazor
23:35 - How to use Conditions and For Loops in Blazor
29:22 - MarkupString in Blazor
30:52 - Summary of Blazor Basics Tutorial

You can reach us at Social Media:
Facebook: https://www.facebook.com/codingdroplets
Twitter: https://twitter.com/codingdroplets
Instagram: https://www.instagram.com/codingdroplets/
Github: https://github.com/codingdroplets/",PT31M44S,C#
87BO4ebfpGI,Фичи и производительность C#  11 .net 7 vs C# 10 .net 6,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/87BO4ebfpGI?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Фичи и производительность C#  11 .net 7 vs C# 10 .net 6""></iframe>",7542,365,4440,Архитектор ПО. Александр Желнин,Фичи и производительность C#  11 .net 7 vs C# 10 .net 6,2022-06-29,https://i.ytimg.com/vi/87BO4ebfpGI/mqdefault.jpg,В этом видео сравню новые фичи C# 11 c C# 10 а так же посмотрим на изменение производительности в C# 11 .net 7,PT29M2S,C#
igzxpfJA-o4,10 ERRORES Comunes al PROGRAMAR en C# .Net,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/igzxpfJA-o4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""10 ERRORES Comunes al PROGRAMAR en C# .Net""></iframe>",36735,2144,130000,hdeleon.net,10 ERRORES Comunes al PROGRAMAR en C# .Net,2021-10-06,https://i.ytimg.com/vi/igzxpfJA-o4/mqdefault.jpg,"En este video te hablare de 10 errores comunes que cometen los programadores de C# .Net.

00:00 Introducción
00:58 Declaración de variables con var
04:35 Objetos por referencia
07:10 Concatenación con string
09:20 Diferencia entre const y readonly
12:30 Diferencia de IEnumerable y List
16:35 Formato en fechas
20:28 Búsqueda en colecciones
23:50 La inmutabilidad de string
25:57 First en búsquedas sin resultado 
28:37 Ámbito de variables en expresiones lambda

Si quieres apoyarme y darme para una cerveza puedes hacerlo por aquí: http://paypal.me/HectorDeLeonGuevara

Puedes apoyarme desde 0.5 USD al mes uniéndote como miembro al canal aquí: https://www.youtube.com/channel/UCDUdeFslCNoM29MAlZOfdWQ/join

💻 CURSO de Patrones de Diseño en C# y ASP .Net: https://www.udemy.com/course/aprender-patrones-de-disenos-aplicados-en-asp-net/?referralCode=11528C0122AD145CE970

La falta de respeto tanto a mí como a cualquier otra persona y el SPAM son razones de bloqueo en mi canal.

""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use""

Sigueme en twitter ⇒  https://twitter.com/powerhdeleon

Sigueme en facebook ⇒ https://www.facebook.com/hdeleon666

Mi Sitio web ⇒ http://hdeleon.net

#programación #csharp #dotnet",PT30M48S,C#
tpANSHdrwp8,"SpecFlow Selenium C# Tutorials-01 End to End in 20 Minutes |Install, Project Creation & First Script","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tpANSHdrwp8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""SpecFlow Selenium C# Tutorials-01 End to End in 20 Minutes |Install, Project Creation &amp; First Script""></iframe>",990,21,11400,Testers Talk,"SpecFlow Selenium C# Tutorials-01 End to End in 20 Minutes |Install, Project Creation & First Script",2023-01-19,https://i.ytimg.com/vi/tpANSHdrwp8/mqdefault.jpg,"SpecFlow Selenium C# End to End Automation || BDD Framework from Scratch-01, SpecFlow Selenium C# Tutorials by Testers Talk and Bakkappa N Selenium C# Nunit Tutorials #specflow #testerstalk #seleniumc #bdd #.net #testautomation #framework 

*****Specflow BDD complete Automation framework is available in github*****
https://github.com/BakkappaN/SpecFlowBDDAutomationFramework#readme

Chapters
00:00 Welcome to Specflow Selenium C# Tutorial Series
00:25 Introduction
00:35 What is specflow?
00:36 What is difference between BDD and TDD
03:17 Specflow Framework Project Default Structure
04:47 Specflow BDD Automation Framework Github repository
05:25 How to Install Specflow in Visual Studio 2022
 07:30 How to Create Specflow Project in Visual Studio 2022
09:30 UI Scenario Test Scenario
10:06 How to Create Fetaure file in Visual Studio
12:23 How to Create Scenario and Gherkin keywords Given When Then And
13:05 How to Implement or Create Step Definitions class 
15:20 How to Install Selenium WebDriver in Visual Studio
17:14 Write a Test Script or Automate Test Case using Selenium
18:02 Chrome Browser Opening
18:28 Write a Xpath
23:00 How to Execute Feature file or Scenario or Test Script
24:45 How to Generate LivingDoc .html report
30:40 How to add multiple Scenarios in Feature file

**** Topics Covered ****
* Installation – Specflow for Visual Studio
* Specflow BDD Project Creation
* UI Flow
* Create feature file - Scenarios
* Step Definition file
* Selenium WebDriver 4.6.0
* Navigate b/w feature file and step definition file
* Execute feature file
* Generate Report – Specflow LivingDoc Report
* Specflow LivingDoc.html - Analyze the report

*** Specflow LivingDoc html report generation ***
Step1: dotnet tool install --global SpecFlow.Plus.LivingDoc.CLI
Step2: cd projectfolder/bin/debug/net6.0
Step3:  livingdoc test-assembly PROJECT_NAME.dll -t TestExecution.json

*****Click on #Like #share #comment #subscribe to channel*****
https://www.youtube.com/c/BakkappaN_SoftwareTesting_Videos?sub_confirmation=1

*****FREE Full Courses*****
Specflow Selenium C# Automation Framework: 
https://www.youtube.com/watch?v=tpANSHdrwp8&list=PLUeDIlio4THGmh41cgOGHMPxAJyK44WrA&index=1

EasyRepro Framework: 
https://youtube.com/playlist?list=PLUeDIlio4THFl64e0ifCQsVeATBy152Xc

Selenium C# .NET NUnit : https://youtu.be/utfaE9Nv1FY

Selenium GRID : https://youtu.be/uVS08EMxThk

Appium Mobile App Automation : https://youtu.be/Xnxf6uK7V5Q
Appium Selenium GRID : https://youtu.be/OpzWMdL7kRA

Data Driven Framework : https://youtu.be/lwkyl-Th9nU

Cucumber BDD Framework Part1 : https://youtu.be/Xw4Gok2i2pA
Cucumber BDD Framework Part2 : https://youtu.be/Ls9dCu7TTXU

*****You can follow us on*****
LinkedIN : https://www.linkedin.com/in/bakkappa-n/
LinkedIN Group : https://www.linkedin.com/groups/10393547/
Facebook : https://www.facebook.com/groups/247868358996762",PT33M44S,C#
udEjGSXncEg,Deserialize JSON Data to Custom C# Class Objects using Newtonsoft.,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/udEjGSXncEg?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Deserialize JSON Data to Custom C# Class Objects using Newtonsoft.""></iframe>",12370,263,2280,Software Nuggets,Deserialize JSON Data to Custom C# Class Objects using Newtonsoft.,2021-09-16,https://i.ytimg.com/vi/udEjGSXncEg/mqdefault.jpg,"Deserialize your JSON Data into Custom  C# Class Objects  using Newtonsoft Deserialize Object.

GitHub Link
https://github.com/softwareNuggets/ModelSimple2ComplexJSON__into_CS_Objects
 

How to Deserialize JSON that contains ARRAYS to C#.

Deserialize JSON ARRAYS to C# using Newtonsoft.

Deserialize JSON Nested ARRAYS to C# using Newtonsoft.

Build C# classes to support JSON that contains ARRAYS.

Let's (Design|Code|MODEL) your C# Class Objects to Deserialize your (simple to complex) JSON, so you can successfully use Newtonsoft.JSON.JsonConvert.DeserializeObject(complexJSON);

4 Examples, from EASY to COMPREHENSIVE, teaching you the skills to design any C# object, or set of C# class objects, that will allow you to  Deserialize any JSON.  You will need this skill if you want to be able to use  Newtonsoft DeserializeObject

If you are having any challenges to MODEL your C# objects to correctly Deserialize your JSON, you have to watch this video.  The fourth example is a must, if you truly want to have all the skills necessary to own this.

Example 1 - introduces the process to model correctly.
Example 2 - introduces a few more wrinkles.
Example 3 - is tough, however, you'll have the skills to complete.
Example 4 - you are now the boss.  congrats.

Stop getting these type errors:
a) The JSON value could not be converted to [boolean, array,integer, etc]

TimeLine
00:00 begin
00:08 Setup project - use newtonsoft
01:04 - Example One  - easy
07:35 - Example Two  - semi-easy
12:49 - Example Three - it's official, this is harder
19:53 - Example 4 - you have to watch this to master this topic.

#softwareNuggets, @SoftwareNuggets , #share_to_be_better",PT26M37S,C#
GLHQiQIVwNQ,Create a Simple HTTP Server | Visual C#.NET,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GLHQiQIVwNQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Create a Simple HTTP Server | Visual C#.NET""></iframe>",10976,133,624,SnatchDreams,Create a Simple HTTP Server | Visual C#.NET,2021-05-13,https://i.ytimg.com/vi/GLHQiQIVwNQ/mqdefault.jpg,"#SnatchDreams #Windows #VisualStudio #CSharp

In this video we will see how do we create or code a simple HTTP Server using Visual C#.NET. It's a very basic one and its purpose is to demonstrate the working of HTTP Server and how to process basic HTTP Request and how provide a simple HTML Response to the browser.

Will come up the next part next week 🥰 Thank You

Project Source Code: 👩🏻‍💻 🧑🏻‍💻
https://github.com/paulpjoby/Simple-HTTP-Server-Using-Visual-C-Sharp

Buy me a coffee:
https://imjo.in/bSQUvk
https://www.paypal.me/paulpjoby

How HTTP Server Works: 
https://youtu.be/aLPA6oZlgKQ

Create Simple File Manager using C#.NET
https://www.youtube.com/watch?v=oRtME1oJD7M

Create Simple File Manager using VB.NET
https://www.youtube.com/watch?v=4W8r6PFkLaQ

Hope you guys enjoyed the video 
Thanks for Watching 
SnatchDreams
It's Insane Here  🥳😍",PT23M17S,C#
2sqyd-qtHYg,C# IEnumerable & IEnumerator,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2sqyd-qtHYg?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# IEnumerable &amp; IEnumerator""></iframe>",20303,1032,60600,Tarodev,C# IEnumerable & IEnumerator,2021-11-28,https://i.ytimg.com/vi/2sqyd-qtHYg/mqdefault.jpg,"IEnumerable and IEnumerator play an integral part in your day-to-day development, whether you know about them or not! They can also yield strange results if you don't know how they work. 

In this video I'll show you what they do, how they work and how you can create your own enumerable classes.

This video is sponsored by Jet brains. Check out their amazing software suite here: https://jb.gg/vp1aem



❤️ Become a Tarobro on Patreon: https://www.patreon.com/tarodev

=========

🔔 SUBSCRIBE: https://bit.ly/3eqG1Z6
🗨️ DISCORD: https://discord.gg/tarodev
✅ MORE TUTORIALS: https://www.youtube.com/tarodev


00:00 - Intro
00:20 - First example (Heroes of Olympus)
4:00 - Second example (Query behaviour / Random)
6:16 - ToList() tradeoffs - pros & cons
8:03 - ToList() example
9:24 - Example benchmark
11:33 - IDE love
13:30 - One at a time
16:45 - Linq benefits on IEnumerables
18:00 - Custom IEnumerator
21:41 - Generic IEnumerator for Linq queries
23:56 - Summary",PT25M15S,C#
wEv8QiCyeSE,#csharp #tamil #csharptutorial  C# tutorial in Tamil,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wEv8QiCyeSE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""#csharp #tamil #csharptutorial  C# tutorial in Tamil""></iframe>",9680,279,11000,Anto sujesh,#csharp #tamil #csharptutorial  C# tutorial in Tamil,2022-07-24,https://i.ytimg.com/vi/wEv8QiCyeSE/mqdefault.jpg,"Author : Anto sujesh

#csharptutorialtamil #tamil #tamiltutorial #tamilprogamer #programming #programmingtamil #sql #sqltutorial 
#csharp #programming #coding #javascript #java #html #programmer #python #developer #css #code #php #unity #coder #softwaredeveloper #l #webdeveloper #d #yaz #dotnet #software #c #fullstackdeveloper #frontenddeveloper #codinglife #sql #backenddeveloper #developerlife #reactjs #cplusplusprogramming 



c#,c# programming,learn c#,c# tutorial,c sharp tutorial,c# fundamentals for absolute beginners,c# course,c# for beginners,c# tutorial for beginners,c# (programming language),.net,c# programming tutorial for beginners,learn c# for beginners,learn c# for unity,unity,learn c# in one video,learn c# programming,.net framework,c# training,csharp,csharp tutorial,c sharp,micrososft,learn C# in tamil,learn csharp in tamil,csharp tamil,tamil,tamil news live",PT3H57M17S,C#
E8WzBjOU70Y,My Top 10 Reasons to Learn C# in 2023,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/E8WzBjOU70Y?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""My Top 10 Reasons to Learn C# in 2023""></iframe>",2340,112,9910,Gavin Lon,My Top 10 Reasons to Learn C# in 2023,2022-08-30,https://i.ytimg.com/vi/E8WzBjOU70Y/mqdefault.jpg,"In this video I discuss my top 10 reasons to learn C# in 2023.

🕐 Video Time Indexes
-----------------------------------------
00:00 - Introduction
04:29 - C# is a Diverse Programming Language
08:52 - The Release of .NET 7 - November 2022
11:55 - The Unity Game Engine
13:14 - Stride - Game Engine
17:40 - .NET MAUI
18:22 - Blazor and Blazor Hybrid
19:17 - C# is a Cloud Native Programming Language
20:17 - Minimal APIs
21:10 - C# is an In-Demand Programming Language
21:51 - Conclusion

Blazor Server, Syncfusion and Microsoft Identity - Full Free Course
🔗 https://youtu.be/xO17P9LVkK0

Top 10 Reasons to Learn C# Playlist
🔗https://www.youtube.com/watch?v=Boviyys0TfE&list=PL4LFuHwItvKaKDIzSwy_rNyIzAOqoWbys


**********Brilliant***********
The first 200 people to sign up for an Annual Subscription 
using the link below will get 20% off
🔗 https://brilliant.sjv.io/ZdYgBz

Support the Channel 👍
------------------------------------
Buy me a Coffee ☕️
🔗 https://www.buymeacoffee.com/GavinLon

PayPal
🔗 https://www.paypal.com/paypalme/GavinLon

🪙 BitCoin
 12JZYMiRq5YRDN5R5zuyYt7jMN8eTpkgns

Free Courses
----------------------
Blazor (Webassembly) Shopping Cart Application full playlist
🔗 https://youtu.be/3_AsedRrqww?list=PL4LFuHwItvKbdK-ogNsOx2X58hHGeQm8c

Full playlist - Let's Build an ASP .NET Core MVC Web Application on .Net 5
🔗 https://www.youtube.com/watch?v=D7R_ToqDKHg&list=PL4LFuHwItvKZ6Mz5W5wzD9uo3w6tNChhX

Full playlist - Advanced C# Course
🔗 https://www.youtube.com/watch?v=3cfVmcAkR2w&list=PL4LFuHwItvKaOi-bN1E2WUVyZbuRhVokL

Full playlist - C# for Beginners Course
🔗 https://www.youtube.com/watch?v=2pquQMSYk6c&list=PL4LFuHwItvKbneXxSutjeyz6i1w32K6di

A video on .NET 6 created by this channel
🔗 https://youtu.be/OkeM7XVwEdA

A video on .NET 5 created by this channel
🔗 https://youtu.be/UDbUAby8gSQ

.NET Framework and .NET Core
🔗 https://youtu.be/OkeM7XVwEdA

.NET Playlist
🔗 https://www.youtube.com/watch?v=OkeM7XVwEdA&list=PL4LFuHwItvKZAL8rpQiGRbWmgBj6TI7fM

Unity
🔗 https://unity.com

Stride
🔗 http://www.stride3d.net

.NET 7 Preview 7
🔗 https://devblogs.microsoft.com/dotnet/announcing-dotnet-7-preview-7

.NET 6
🔗 https://devblogs.microsoft.com/dotnet/announcing-net-6

.NET MAUI
🔗 https://docs.microsoft.com/en-us/dotnet/maui/what-is-maui

Microservices
🔗 https://docs.microsoft.com/en-us/azure/architecture/guide/architecture-styles/microservices

Orleans
🔗 https://dotnet.github.io/orleans/docs/index.html

Minimal API
🔗 https://docs.microsoft.com/en-us/aspnet/core/fundamentals/minimal-apis?view=aspnetcore-6.0

Blazor
🔗 https://dotnet.microsoft.com/en-us/apps/aspnet/web-apps/blazor

Blazor Hybrid
🔗 https://docs.microsoft.com/en-us/aspnet/core/blazor/hybrid/?view=aspnetcore-6.0


🎶All Music in this Video was Created by Gavin Lon",PT23M30S,C#
pdDxXQhSGg0,Create C# Class Project with Class Library in Visual Studio 2022,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/pdDxXQhSGg0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Create C# Class Project with Class Library in Visual Studio 2022""></iframe>",1542,10,297,John Williams,Create C# Class Project with Class Library in Visual Studio 2022,2022-09-22,https://i.ytimg.com/vi/pdDxXQhSGg0/mqdefault.jpg,This is a basic demonstration to assist those who might not be clear on how to create C# Class projects in Visual Studio 2022. This is not the only way to  create C# Class projects but one approach that may be used.,PT23M22S,C#
6x0bUWt26z0,C# Create Modern Style Calculator in Windows Form,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6x0bUWt26z0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# Create Modern Style Calculator in Windows Form""></iframe>",7054,160,1040,Artan Academy,C# Create Modern Style Calculator in Windows Form,2022-09-06,https://i.ytimg.com/vi/6x0bUWt26z0/mqdefault.jpg,"((Welcome to the Artan family))
Making a unique calculator (complete project)
                  
In this tutorial, we are going to teach you how to make a calculator with complete and very beautiful and special features. Let's use this professional and complete calculator with custom buttons and control ellipse that we have already taught how to make in the channel. The idea of this calculator is in Windows 11.

* If you have any questions, ask in the comments section and we will be happy to answer.

👇 You will like things 👇
https://youtu.be/rthUUA7HDig
https://youtu.be/Q6EdrOyRgCU",PT56M8S,C#
ZXdFisA_hOY,.NET 5 REST API Tutorial - Build From Scratch With C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ZXdFisA_hOY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title="".NET 5 REST API Tutorial - Build From Scratch With C#""></iframe>",567068,10952,7150000,freeCodeCamp.org,.NET 5 REST API Tutorial - Build From Scratch With C#,2021-06-23,https://i.ytimg.com/vi/ZXdFisA_hOY/mqdefault.jpg,"Learn how to create a REST API end-to-end from scratch using the latest .NET 5 innovations and Visual Studio Code. The API will be written in C#.

💻 Get the code: https://youtube.dotnetmicroservices.com/net5restapi-10

✏️ Course developed by Julio Casal. Check out his channel: https://www.youtube.com/c/jcasalt
🔗 Julio's website: https://dotnetmicroservices.com

⭐️ Course Contents ⭐️
Getting Started
0:00:00 Introduction
0:03:02 Creating the project
0:04:01 Exploring the generated project files
0:10:03 Trusting the self-signed certificate
0:11:36 Exploring the default Swagger UI page
0:12:30 Configuring Visual Studio Code settings

Entity, Repository, Controller GET
0:14:33 Introduction
0:15:45 Adding an entity
0:20:39 Ading an in-memory repository
0:26:40 Creating the controller
0:30:42 Implemeting GET all items
0:33:37 Implemeting GET single item
0:37:47 Returning a 404 NotFound status code

Dependency Injection, DTOSs
0:39:57 Introduction
0:41:23 What is dependency injection?
0:46:14 Extracting the repository interface
0:47:44 Injecting the repository into the controller
0:48:53 Registering the repository as a singleton
0:52:32 Adding a Data Transfer Object DTO
0:55:46 Creating the AsDto extension method

POST, PUT, DELETE
0:58:59 Introduction
0:59:45 Implementing POST
1:07:39 Adding validations via data annotations
1:10:00 Implemeting PUT
1:17:33 Implementing DELETE

Persisting Entities with MongoDB
1:20:46 Introduction
1:24:44 Using Postman
1:27:53 Creating a MongoDB repository
1:29:42 Using the MongoDB.Driver NuGet package
1:33:28 Implementing MongoDB Create
1:33:57 Running the MongoDB Docker container
1:38:47 Configuring MongoDB connection settings
1:42:38 Registering the MongoClient singleton
1:48:02 Testing the MongoDB integration
1:50:04 Exploring the created database in VS Code
1:52:45 Implemeting MongoDB Get, Update and Delete

Tasks, Async and Await
2:02:27 Introduction
2:06:46 Using the Async suffix
2:09:04 Using tasks in the repository
2:11:50 Using async and await
2:14:28 Returning completed tasks
2:18:16 Using tasks in the controller
2:21:23 Testing async methods in Postman

Secrets and Health Checks
2:27:02 Introduction
2:30:06 Enabling authentication in MongoDB
2:33:36 Using the .NET Secret Manager
2:36:40 Using the MongoDB credentials in the service
2:40:00 Introduction to Health Checks
2:42:28 Adding an endpoint for health checks
2:44:46 Adding a MongoDB health check
2:48:41 Adding checks for readiness and liveness
2:53:51 Customizing the health check response
2:58:59 Exploring other health check NuGet packages

Docker
3:00:44 Introduction
3:08:28 What is Docker?
3:17:54 Removing https redirection
3:20:39 Generating a Dockerfile in VS Code
3:30:40 Building the Docker image
3:33:00 Adding a Docker network
3:34:07 Running the containers in the Docker network
3:40:36 Running the REST API in Docker
3:42:02 Pushing the container image to Docker Hub
3:46:02 Exploring the image in Docker Hub
3:46:32 Pulling the image back to the local box

Kubernetes
3:49:20 Introduction
3:54:05 What is Kubernetes?
4:04:06 Enabling a Kubernetes cluster in Docker Desktop
4:06:12 Installing the Kubernetes extension for VS Code
4:06:58 Declaring the REST API Kuberentes deployment
4:14:35 Creating a secret in Kubernetes
4:17:28 Declaring health probes
4:19:14 Declaring the REST API Kubernetes service
4:22:56 Creating the REST API resources in Kubernetes
4:26:15 Declaring the MongoDB Kubernetes StatefulSet
4:36:09 Declaring the MongoDB Kubernetes service
4:38:27 Creating the MongoDB resources in Kubernetes
4:40:42 Testing the REST API hosted in Kubernetes
4:42:08 Exploring the Kubernetes self-healing capability
4:46:04 Scaling Kubernetes pods
4:47:38 Adding logs via ILogger
4:52:04 Getting a new image version into Kubernetes
4:53:23 Load balancing requests across pods

Unit Testing and TDD
4:56:23 Introduction
4:57:04 What is unit testing?
5:01:19 What is test driven development?
5:04:25 Restructuring files and directories
5:08:25 Creating the xUnit test project
5:09:15 Building multiple projects in VS Code
5:13:10 Adding NuGet packages for unit testing
5:14:35 Testing GetItemAsync unexisting item
5:18:35 Using the AAA pattern
5:19:31 Stubbing dependencies via Moq
5:26:52 Running tests in VS Code
5:28:05 Using the .NET Core Test Explorer extension
5:30:55 Testing GetItemAsync existing item
5:38:01 Using FluentAssertions
5:41:46 Testing GetItemsAsync
5:45:41 Testing CreateItemAsync
5:53:13 Testing UpdateItemAsync
5:57:51 Testing DeleteItemAsync
5:59:40 Refactoring and catching regressions
6:10:50 Using TDD to test a yet to be created method
6:19:07 Going back to green by fixing the failing test
6:21:19 Testing the new controller method in Postman",PT6H24M9S,C#
