courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration
VNovNwHr9jY,Streams API Tutorial in Java 8+,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/VNovNwHr9jY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Streams API Tutorial in Java 8+""></iframe>",54628,1708,74700,Daily Code Buffer,Streams API Tutorial in Java 8+,2022-04-09,https://i.ytimg.com/vi/VNovNwHr9jY/mqdefault.jpg,"Functional programming in Java: tutorial on how to use Java 8 Streams filter, map, sort, reduce and collect functions. Lambda functions are explained through examples, with Java code.

🗒 Project Source Code: https://gist.github.com/shabbirdwd53/ef990d5da4cb0242e63330a227bca1c1

📚Course Content📚
⌚ (00:00) What is Streams
⌚ (06:08) Creating Stream & Terminal Operation
⌚ (08:21) Intermediate Operation
⌚ (11:39) Collecting Data
⌚ (14:24) More Intermediate & Terminal Operations
⌚ (19:43) Short Circuit Operation
⌚ (21:18) Finite Data
⌚ (22:25) Sorting
⌚ (24:08) Aggregation
⌚ (25:26) Accumulation
⌚ (28:57) Parallel Stream


🎟 Join this channel to get access to perks:
https://www.youtube.com/channel/UC4VZwhJ4T42SVHy9QbZ5rKw/join


RECOMMENDED COURSES
🎬  Spring Boot + React Full Stack Web Application with Tailwind CSS - https://youtu.be/J3iiiLrT1ic
🎬  Spring Security Full Course | From Registration to Login - https://youtu.be/tWcqSIQr6Ks
🎬  Microservices using SpringBoot | Full Example - https://youtu.be/BnknNTN8icw
🎬  Event-Driven Microservices with CQRS Design Pattern - https://youtu.be/sthMcMrspCM
🎬  Implement SAGA Design Pattern using Spring boot and Axon Framework - https://youtu.be/pUFGOngzJig
🎬  Spring Data JPA Tutorial | Full In-depth Course - https://youtu.be/XszpXoII9Sg
🎬  Deploy Springboot Microservices to Kubernetes Cluster - https://youtu.be/VAmntTPebKE
🎬  Automate Microservices deployment with Github Actions - https://youtu.be/snZtITKxUBM
🎬  Go / Golang Full Course for Beginners  - https://youtu.be/1NF2LtWbA1g
🎬  Node JS Full Course for Beginners: Learn in 2 Hours  - https://youtu.be/ZWhoAwTyXFs
🎬  Express.js Tutorial - Beginner | 2021 - https://youtu.be/ZfzGquJLCAA
🎬  Redis CLI Tutorial | Complete Course - https://youtu.be/0wqZd3zwh7Y


BE MY FRIEND:
👨‍💻. Website: http://www.dailycodebuffer.com/
👨‍🏫  Facebook: https://www.facebook.com/dailycodebuffer
🐦  Twitter: https://twitter.com/DailyCodeBuffer
📸  Instagram: https://www.instagram.com/dailycodebuffer
🎮  GitHub: https://github.com/dailycodebuffer 


MY FAVOURITE GEAR:
👨‍💻  My Macbook Air M1: https://amzn.to/3eFXlID
💻  ASUS ROG Zephyrus G14, 14"": https://amzn.to/32xsXhf
💻  ASUS ROG Zephyrus G14, 14"" (US): https://amzn.to/3xa6X6m
🎤  My Main Mic: https://amzn.to/3qDl0z0
🎤  My Main Mic (US): https://amzn.to/3awzUj7
🎙  My Secondary Mic: https://amzn.to/3sOZCJW
🖥  My LG Monitor: https://amzn.to/3zhLY3e
🖱  My Mouse: https://amzn.to/3eDpRKT
⌨️  My Keyboard: https://amzn.to/32xthMZ


RECOMMENDED BOOKS:
📙  Mastering Spring Boot 2.0 (Kindle): https://amzn.to/3HsOiHu
📙  Mastering Spring Boot 2.0 (US):  https://amzn.to/3tHNUy5
📙  Building Microservices(Kindle): https://amzn.to/3gsA1jL
📙  Building Microservices(US): https://amzn.to/3dDnfNn
📙  Spring Boot in Action:  https://amzn.to/32Nf3qW
📙  Spring Boot in Action (US): https://amzn.to/32DkeX9
📙  Spring Microservices in Action: https://amzn.to/3mQ4sCH
📙  Spring Microservices in Action(US): https://amzn.to/32G3Hl7


🎻 MUSIC:
🎵 Hear the Noise (Sting): https://www.youtube.com/audiolibrary/music?nv=1
“Sound effects obtained from https://www.zapsplat.com“

#Java #Stream #StreamAPI #DailyCodeBuffer",PT31M38S
HuYs2Vp3GtM,Java Tutorial für Anfänger (Deutsch),"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HuYs2Vp3GtM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java Tutorial für Anfänger (Deutsch)""></iframe>",235747,6297,142000,Programmieren lernen,Java Tutorial für Anfänger (Deutsch),2021-08-26,https://i.ytimg.com/vi/HuYs2Vp3GtM/mqdefault.jpg,"Kostenloses Beratungsgespräch: https://weiterbildung.developerakademie.com/y

In diesem Anfänger-Tutorial lernst du die Programmiersprache Java. Java ist eine sehr verbreitete Programmiersprache mit einer großen Community.
In diesem Kurs lernst du alles, was du als kompletter Anfänger wissen musst um deine eigenen Programme mit Java zu schreiben.


00:00 | Einleitung
01:28 | Was ist Java?
08:26 | Installation
11:55 | Dein erstes Programm
17:21 | Variablen
21:28 | Verzweigungen
28:02 | Funktionen
33:57 | Währungsrechner
48:12 | Spiel: Zahl raten
01:09:21 | Grafische Oberfläche

Instagram: https://www.instagram.com/junus.ergin/ (Junus Ergin)
Tiktok: https://www.tiktok.com/@herr_programmierer (Herr Programmierer)

_____ Über diesen Kanal ____
Die Developer Akademie bildet dich zum Programmierer weiter. Auch wenn du noch NIE eine Zeile Code geschrieben hast, ist es möglich in 3 - 6 Monaten einen gut bezahlten Job zu finden. Dafür musst du NICHT nur programmieren mit Online-Tutorials lernen, sondern einen guten LEBENSLAUF mit vielen verschiedenen Projekten vorweisen. In unserem Programm hast du ständigen Kontakt zu unseren Coaches, Hausaufgaben, Abgabefristen und Projekte aus der Praxis für deinen Lebenslauf.
Am Ende erstellen wir mit dir einen perfekten Lebenslauf und unterstützen dich bei deiner Bewerbung.
Informiere dich auf https://weiterbildung.developerakademie.com/y",PT1H36M37S
FzwIs2jMESM,Intro to Docker [with Java Examples],"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FzwIs2jMESM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Intro to Docker [with Java Examples]""></iframe>",49357,1942,178000,JetBrainsTV,Intro to Docker [with Java Examples],2021-05-05,https://i.ytimg.com/vi/FzwIs2jMESM/mqdefault.jpg,"An introduction to @DockerIo covering the most important concepts you need to understand to start using Docker. I'll be using a java application for my examples but the same basic concepts apply for any technology you're using for your applications.

Install Docker: https://docs.docker.com/get-docker/
Github Repo: https://github.com/daliasheasha/HelloWorldDocker

Watch Intro to Docker PART 2 on Networking, Docker Compose: https://youtu.be/_m9JYAvFB8s

Docker in IntelliJ IDEA: https://youtu.be/ck6xQqSOlpw
Download IntelliJ IDEA: https://jb.gg/tgrb3m


00:00​ - Introduction
00:22 - The Problem (Why Docker?)
03:29​ - What is a container?
04:49 - The Solution (Why Docker?)
05:47 - Virtual Machines vs Containers
07:30 - How do I Containerize my Application?
08:44 - [Demo] Create a Hello World Application
09:26 - [Demo] Step 1: Install Docker
10:07 - [Demo] Step 2: Build a Docker Image
16:31 - [Demo] Step 3: Run a Docker Container

Author: Dalia Abo Sheasha (https://twitter.com/DaliaShea)

Categories:#IntelliJIDEA #Docker #DockerHub",PT21M17S
BBKVCkdqS8g,【Java入門講座 総集編】超初心者歓迎！Javaの基本文法がすべてマスターできる！,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/BBKVCkdqS8g?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""【Java入門講座 総集編】超初心者歓迎！Javaの基本文法がすべてマスターできる！""></iframe>",94105,1307,9530,せかチャン - 世界一わかりやすい情報科チャンネル,【Java入門講座 総集編】超初心者歓迎！Javaの基本文法がすべてマスターできる！,2021-10-26,https://i.ytimg.com/vi/BBKVCkdqS8g/mqdefault.jpg,"【初心者向けJava入門講座】2章 Javaを書いてみよう！ の授業動画を１本にまとめました。
Javaの基本文法を基礎から丁寧に解説！変数、基本データ型と参照型の違い、配列、制御文（if, switch, while, for）がこの１本で丸わかり！

⭐無料＆楽しく勉強できる場所を作りたい！そんな想いで授業動画を作ってます😁
→チャンネル登録／高評価／周りにオススメ　で応援してもらえると嬉しいです✨✨

🌸チャンネル登録はこちら！
https://www.youtube.com/c/SekaChan?sub_confirmation=1

📙授業ノートはこちら！
https://bit.ly/3jDnLO6

📄プログラムはこちら！
https://bit.ly/3mcXNCx

👀関連動画はこちら！
▼前の動画
https://youtu.be/QeCX5-OmWW8

▼次の動画
https://youtu.be/dzy1ipa20Kk

▼授業動画の一覧
https://youtu.be/2bJmY0XOMMs

💡チャプター
0:00:00 オープニング
0:00:38 プログラムの構成（https://youtu.be/WYsoYQYZDgc）
0:16:23 変数（https://youtu.be/_WRyq6TEeSI）
0:28:44 データ型（https://youtu.be/ukNoszW09BI）
0:46:02 配列（https://youtu.be/nSmO1s-dkxY）
1:12:18 演習問題（https://youtu.be/GQvHJPPh8pY）
1:29:03 演算子（https://youtu.be/RqOtRQAiD5M）
1:48:16 基本データ型の型変換（https://youtu.be/KDmJDC7U59c）
2:01:08 分岐処理（https://youtu.be/CTdnHs0gfe0）
2:26:12 繰り返し処理（https://youtu.be/r1Tc8Nr_4_w）
2:44:43 演習問題（https://youtu.be/4UTpXxGOIG4）

🙋‍♂️プロフィール
【せかチャン 菅原】
・東京工業大学大学院 情報理工学研究科 卒業
・大学生、大学院生のときに５年半塾講師
・IT研修講師として情報技術、プログラミングのセミナーを企画・実施
・Oracle社より「Instructor of the Year（満足度日本一）」「Java講師賞」を４年連続受賞

「分かった！」と言ってもらえる瞬間、勉強を楽しいと感じてもらえる瞬間が好きです。
フリーラーニング（無料で学べる場）を広げたいと思ってYouTubeをはじめました。
一緒に楽しく勉強＆成長していきましょう！

📳Twitter
https://twitter.com/SekaChanIT

🎵音源提供
DOVA-SYNDROME 
https://dova-s.jp/
※動画によっては使用していない場合があります

#Java #プログラミング #せかチャンのJava入門講座 #プログラマー #せかチャン",PT3H8M39S
aqcJsKdjjvU,How To Debug Java Code The Right Way - Eclipse Debugger Full Tutorial,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/aqcJsKdjjvU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""How To Debug Java Code The Right Way - Eclipse Debugger Full Tutorial""></iframe>",104616,3508,195000,Coding with John,How To Debug Java Code The Right Way - Eclipse Debugger Full Tutorial,2022-01-04,https://i.ytimg.com/vi/aqcJsKdjjvU/mqdefault.jpg,"How To Debug Java Code The Right Way With The Eclipse Debugger

Full tutorial on using the Eclipse Debugger!

Do you still just use print statements everywhere to debug your Java code? 
Many beginners don't know there's a MUCH better way to debug their Java programs, and it's built into Eclipse and every other modern IDE.

The Eclipse debug tools make debugging your Java programs incredibly simple and (dare I say it) even fun.

In this beginner's Java tutorial video, we'll do a full walkthrough of using the Eclipse Debugging tools.

Learn or improve your Java by watching it being coded live!

Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Let me know what else you'd like to see!

Links to any stuff in this description are affiliate links, so if you buy a product through those links I may earn a small commission.

📕 THE best book to learn Java, Effective Java by Joshua Bloch
https://amzn.to/36AfdUu

📕 One of my favorite programming books, Clean Code by Robert Martin
https://amzn.to/3GTPVhf

🎧 Or get the audio version of Clean Code for FREE here with an Audible free trial
http://www.audibletrial.com/johncleancode



🖥️Standing desk brand I use for recording (get a code for $30 off through this link!)
https://bit.ly/3QPNGko

📹Phone I use for recording:
https://amzn.to/3HepYJu

🎙️Microphone I use (classy, I know):
https://amzn.to/3AYGdbz

Donate with PayPal (Thank you so much!)
https://www.paypal.com/donate/?hosted_button_id=3VWCJJRHP4WL2


☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

https://codingwithjohn.com",PT22M18S
ON7aGP85Kiw,P48 - LinkedList in Java | Collections | Core Java | Java Programming |,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ON7aGP85Kiw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""P48 - LinkedList in Java | Collections | Core Java | Java Programming |""></iframe>",4848,293,20400,H Y R Tutorials - Telugu,P48 - LinkedList in Java | Collections | Core Java | Java Programming |,2022-12-16,https://i.ytimg.com/vi/ON7aGP85Kiw/mqdefault.jpg,"In this video, I have explained about ""LinkedList in Java"".

Points covered in this video:
❇️ Hierarchy of List Interface in java
❇️ What is a LinkedList?
❇️ Implementation of LinkedList
❇️ How to use LinkedList?
❇️ Important points to remember


🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
▶ Next Video link: link will be updated once the video is uploaded
◀ Previous Video Link: https://youtu.be/F5R7wn-ZXl0
↔ Core Java in Telugu Playlist link: https://bit.ly/3KMlbBk

✴ Checkout my other playlists: https://bit.ly/3gLIAVL

☕ Buy me a coffee: https://bit.ly/33ljBWc

===================================
===================================
Connect me @
🔗 Website -  https://www.hyrtutorials.com
🔗 Telegram - https://t.me/hyrtutorials
🔗 Facebook -  https://www.facebook.com/HYRTutorials
🔗 LinkedIn -  https://linkedin.com/company/hyrtutorials
🔗 Twitter -  https://www.twitter.com/hyrtutorials
🔗 Instagram -  https://www.instagram.com/hyrtutorials
===================================
===================================
🙏 Please Subscribe🔔 to start learning for FREE now, also help your friends in learning the best by suggesting this channel.

🔥🔥 Some important questions answered in this video are:
✴ What is the default capacity of linkedlist? (Capacity when elements are not added to the linkedlist)
✴ What is the initial capacity of linkedlist?
✴ Does linkedlist allow duplicate elements?
✴ Does linkedlist allow null values?
✴ Does linkedlist maintain the insertion order?
✴ Does linkedlist maintain the sorted order?
✴ Does linkedlist offer the random access of elements?
✴ Is linkedlist synchronized?
✴ What is linkedlist good at?

#hyrtutorialstelugu #selenium #java #telugu
Java programming by Yadagiri Reddy",PT1H6M16S
yTuwi--LFsM,Design Patterns Revisited in Modern Java by Venkat Subramaniam,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yTuwi--LFsM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Design Patterns Revisited in Modern Java by Venkat Subramaniam""></iframe>",82163,2226,142000,Devoxx,Design Patterns Revisited in Modern Java by Venkat Subramaniam,2022-10-12,https://i.ytimg.com/vi/yTuwi--LFsM/mqdefault.jpg,"Design Patterns are common ways to solve problems that developers have discovered over time. They often fill the gaps between the language capabilities and the design goals. When languages mature, sometimes patterns become natural features of languages and blend in to the natural way of writing code instead of a special effort. Java has evolved significantly over the years. In this session we'll revisit some common design problems and see how patterns are realized to solve those problems with the modern capabilities in Java.

VENKAT SUBRAMANIAM
Dr. Venkat Subramaniam is an award-winning author, founder of Agile Developer, Inc., and an instructional professor at the University of Houston. He has mentored tens of thousands of software developers in the US, Canada, Europe, and Asia, and is a regularly-invited speaker at several international conferences. Venkat helps his clients effectively apply and succeed with agile practices on their software projects.

Venkat is a (co)author of multiple books, including the 2007 Jolt Productivity award winning book Practices of an Agile Developer. His latest book is Programming Kotlin: Create Elegant, Expressive, and Performant JVM and Android Applications. Venkat is a well-recognized person in the software communities. He was once a recipient of the MicroSoft MVP award.

He has received JavaOne RockStar award three years in a row and was inducted into the Java Champions program in 2013 for his efforts in motivating and inspiring software developers around the world.

Venkat has been in the training, consulting, and mentoring business since 1996. He is recognized for his pragmatic approach, dislike for accidental complexity, continuous effort to seek minimalistic design, and simpler solutions.

------------------------------------------------------------
INTRO
* visuals & editing by @Mercator  
* music : Avocado by Ephixa",PT2H38M40S
vZm0lHciFsQ,Java Unit Testing with JUnit - Tutorial - How to Create And Use Unit Tests,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/vZm0lHciFsQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java Unit Testing with JUnit - Tutorial - How to Create And Use Unit Tests""></iframe>",301642,7901,195000,Coding with John,Java Unit Testing with JUnit - Tutorial - How to Create And Use Unit Tests,2022-01-18,https://i.ytimg.com/vi/vZm0lHciFsQ/mqdefault.jpg,"Full tutorial on creating Unit Tests in Java with JUnit!

Do you write Java code that you're just not confident is 100% right? You can create unit tests using the JUnit testing framework to verify your Java code, and I'll show you exactly how to do it.
 
Many beginners don't know there's a great way to test their code with simple, fast tests and make sure their code is working exactly how they think it is. 

The IntelliJ testing tools also make creating and running your Unit Tests super simple.

In this beginner's Java tutorial video, we'll do a full walkthrough of why and how you can create your own unit tests!

Learn or improve your Java by watching it being coded live!

Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Let me know what else you'd like to see!

Links to any stuff in this description are affiliate links, so if you buy a product through those links I may earn a small commission.

📕 THE best book to learn Java, Effective Java by Joshua Bloch
https://amzn.to/36AfdUu

📕 One of my favorite programming books, Clean Code by Robert Martin
https://amzn.to/3GTPVhf

🎧 Or get the audio version of Clean Code for FREE here with an Audible free trial
http://www.audibletrial.com/johncleancode



🖥️Standing desk brand I use for recording (get a code for $30 off through this link!)
https://bit.ly/3QPNGko

📹Phone I use for recording:
https://amzn.to/3HepYJu

🎙️Microphone I use (classy, I know):
https://amzn.to/3AYGdbz

Donate with PayPal (Thank you so much!)
https://www.paypal.com/donate/?hosted_button_id=3VWCJJRHP4WL2


☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

https://codingwithjohn.com",PT21M35S
bhhMJSKNCQY,Java Reflection Explained,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bhhMJSKNCQY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java Reflection Explained""></iframe>",77708,4497,195000,Coding with John,Java Reflection Explained,2022-08-29,https://i.ytimg.com/vi/bhhMJSKNCQY/mqdefault.jpg,"Learn Reflection in Java! Break every Java rule with Reflection.
Try Neeva FREE for 1 full month here! https://neeva.com/codingwithjohn

00:00 Great Power of Reflection
02:16 Getting Fields
05:26 Setting Private Fields
09:58 Getting Methods
11:16 Invoking Methods
15:58 Why Would You Use This?
17:24 What Could Go Wrong?

☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

Reflection is one the more intimidating Java topics, because it can feel so confusing. But reflection isn't so tough once you learn the basics of how to do what you want to do. In this video we'll discuss the essentials of reflection in Java to get you started understanding how to bend Java to your will using it!

Learn or improve your Java by watching it being coded live!

Hi, I'm John! I'm a Lead Java Software Engineer and I've been in the programming industry for more than a decade. I love sharing what I've learned over the years in a way that's understandable for all levels of Java learners.

Let me know what else you'd like to see!

Links to any stuff in this description are affiliate links, so if you buy a product through those links I may earn a small commission.

📕 THE best book to learn Java, Effective Java by Joshua Bloch
https://amzn.to/36AfdUu

📕 One of my favorite programming books, Clean Code by Robert Martin
https://amzn.to/3GTPVhf

🎧 Or get the audio version of Clean Code for FREE here with an Audible free trial
http://www.audibletrial.com/johncleancode



🖥️Standing desk brand I use for recording (get a code for $30 off through this link!)
https://bit.ly/3QPNGko

📹Camera I use for recording:
https://amzn.to/3wlXcmR

🎙️Microphone I use (classy, I know):
https://amzn.to/3AYGdbz

Donate with PayPal (Thank you so much!)
https://www.paypal.com/donate/?hosted_button_id=3VWCJJRHP4WL2


☕Complete Java course: 
https://codingwithjohn.thinkific.com/courses/java-for-beginners

https://codingwithjohn.com",PT20M7S
sWgdVwpTQfQ,Preguntas de entrevista para Java Junior ☕,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/sWgdVwpTQfQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Preguntas de entrevista para Java Junior ☕""></iframe>",7301,405,86300,MitoCode,Preguntas de entrevista para Java Junior ☕,2022-09-03,https://i.ytimg.com/vi/sWgdVwpTQfQ/mqdefault.jpg,"Preguntas de entrevista para Java Junior ☕

Hablemos sobre las preguntas necesarias para postular a un nivel junior con java

#mitocode​ #programacion #consejos

Síguenos también en

Cursos Premium: https://www.mitocode.com/cursos
Comunidad Discord: https://discord.gg/pxwkt38B6w
Twitch: https://www.twitch.tv/mitocodeoficial
Facebook: https://www.facebook.com/mitocode
Youtube: https://www.youtube.com/mitocode
Instagram: https://www.instagram.com/mitocode
Twitter: https://www.twitter.com/mitocode
TikTok: https://www.tiktok.com/@mitocode",PT50M40S
DxWgHsM-rhs,"#067 [JAVA] - File Handling(java.io, Byte & Character stream, InputStream & OutputStream subclasses)","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/DxWgHsM-rhs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""#067 [JAVA] - File Handling(java.io, Byte &amp; Character stream, InputStream &amp; OutputStream subclasses)""></iframe>",15188,310,130000,Adel Nasim,"#067 [JAVA] - File Handling(java.io, Byte & Character stream, InputStream & OutputStream subclasses)",2022-05-06,https://i.ytimg.com/vi/DxWgHsM-rhs/mqdefault.jpg,"كورس البرمجة الكينونية باستخدام لغة البرمجة جافا:
شرح التعامل مع الملفات:

- التعرّف على الملفات وما الحاجة لها
- ما هي حزمة java.io
- الفرق بين Byte stream و Character stream
- ما هي الكلاسز المشتقة من InputStream و OutputStream
~
File handling:

- What are files and why do we need files
- Package java.io
- I/O Streams types (Byte stream, Character stream)
- InputStream and OutputStream subclasses 
~
Contents of this video

00:00 - Introduction
04:47 - Why do we need files?
05:56 - Package java.io
09:51 - I/O Streams types (Byte stream, Character stream)
13:20 - InputStream and OutputStream subclasses 
22:24 - summary
~
JAVA 1:
https://www.youtube.com/watch?v=mNvJipMTKSM&list=PLCInYL3l2AajYlZGzU_LVrHdoouf8W6ZN
~
If you like my content, buy me a cup of coffee:
https://www.buymeacoffee.com/adelnasim  
~ 
حساب المجموعة:
https://web.facebook.com/groups/281852196102657/?_rdc=1&_rdr
~
لطرح الاسئلة وإيجاد الحلول البرمجية
http://goask.io/
~
دعم القناة
https://www.paypal.com/paypalme/adelnasim ~
~
https://adelnasim.com",PT23M59S
7WiJGTPuVeU,Java Beginner Course - Get Started Coding with Java!,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/7WiJGTPuVeU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java Beginner Course - Get Started Coding with Java!""></iframe>",127480,3672,7150000,freeCodeCamp.org,Java Beginner Course - Get Started Coding with Java!,2021-03-25,https://i.ytimg.com/vi/7WiJGTPuVeU/mqdefault.jpg,"Learn how to start programming in Java in this beginners course.

What you will learn:
-The absolute basics of getting started with Java
-Understand the components of the Java platform (JVM, JDK, JRE)
-Be able to install the JDK and set it up to write Java programs
-Be able to install an IDE to program in Java
-Understand the basics of an IDE and the features it offers to help with Java programming
-Appreciate foundational Java programming syntax that form the building blocks of Java programs
-Have a feel and appreciation for Java and want to take it further!

✏️ This course was created by Matt Speake. Check out his other amazing courses: https://courses.javaeasily.com

⭐️ Course Contents ⭐️
⌨️ (0:00:00) Introduction
⌨️ (0:02:04) Overview of Java
⌨️ (0:13:08) Java Platform Components
⌨️ (0:27:17) The Java Development Kit
⌨️ (0:40:04) The IDE (Integrated Development Environment)
⌨️ (0:57:07) Java Syntax Basics
⌨️ (1:12:47) Writing, Compiling, Running and Debugging a Java Program

--

Learn to code for free and get a developer job: https://www.freecodecamp.org

Read hundreds of articles on programming: https://freecodecamp.org/news",PT1H35M56S
qVEZm6x_laE,Java In Telugu 2022 | PART - 2 | Java Language Full Course In Telugu | Java In Telugu suresh techs,https://www.youtube.com/watch?v=qVEZm6x_laE,40973,1043,108000,Suresh techs,Java In Telugu 2022 | PART - 2 | Java Language Full Course In Telugu | Java In Telugu suresh techs,2022-06-28,https://i.ytimg.com/vi/qVEZm6x_laE/mqdefault.jpg,"#java #javaprogramming #javatutorial #javalanguage 
NOTES👉 https://www.youtube.com/channel/UCt-5IXDxSkT5C2MK5V8A6ZA/join
JAVA PART 1👉 https://youtu.be/JrV7LKi2sgI
We are bringing Java In Telugu Course exclusively for our telugu audience. This Java Language Full Course In Telugu which will cover all the basics of Java. Many beginners want to understand what is the use of java programming language in telugu and you are at the right place to know about java programing language in telugu. This video covers  what is the use of java programming language in telugu,how to learn java programming language for beginners in telugu, what is the use of java programming language in telugu,features of java programming language in telugu, difference between c language and java in telugu, history of java programming language in telugu, computer language c c++ java in telugu

If you want to learn java programming language in telugu, you are at the right place.

Chapter wise timestamps:
00:12 - Write your own class(Model/POJO classes)
50:42 - Identifiers In Java
01:01:59 - Overview of variables, data types and methods In Java
01:55:08 - Comments In Java
02:05:07 - Creating Objects In Java
03:13:37 - Variables in Java
03:58:26 - Static Variables In Java(static keyword)
04:45:01 - Static Methods In Java

Other courses:
👉 C 18 Hourse Full course: https://youtu.be/3JF7ndGauZk
👉 Python 11 hours complete course: https://youtu.be/hXN0JBWIya8
👉20 Programs for interview: https://youtu.be/16MFbFib7v8
👉 What is programming:  https://youtu.be/UGfuscUWi-E
👉 Java in 10 minutes: https://youtu.be/cM82qnE_TPc
👉 Git Telugu course: https://youtu.be/LIhE7L__E6M
👉 Git English course: https://youtu.be/aysYDoEH-54
👉 HTML Full course Telugu: https://youtu.be/6P6yillxZY4

Links/Websites used during this course:
1. Download notepad ++: https://notepad-plus-plus.org/downloads/v8.4.1/
2. class file structure: https://docs.oracle.com/javase/specs/jvms/se8/html/jvms-4.html
3. File to hexa decimal converter: http://tomeko.net/online_tools/file_to_hex.php?lang=en
4. JVM specification: https://docs.oracle.com/javase/specs/jvms/se18/html/index.html
5. Java Language & JVM Specification: https://docs.oracle.com/javase/specs/
6. Java Language specification: https://docs.oracle.com/javase/specs/jls/se18/html/index.html
7. Java18 API specification: https://docs.oracle.com/en/java/javase/18/docs/api/index.html
8. Java version history: https://en.wikipedia.org/wiki/Java_version_history
9. Install java/ Download java: https://www.oracle.com/java/technologies/downloads/#java8-windows",PT5H20M17S
